CS?,Spec Name,Spec Type,Attribute Path,Attribute Type,PK?,Idx?,Lcl?,Lnk?,Min,Max,Edit?,NP?,Default,Length,Hidden?,RULE,en_US DisplayName

,SpecLkp_Source,LKP_SPEC,DFV_ SOURCE,DATE,,,,,1,,,,,,,

,SpecLkp_Type_Rebroussement,LKP_SPEC,CODE_TYPE_REBROUSSEMENT,STRING,yes,yes,,,1,,,,,1,,UNIQUE|yes
,SpecLkp_Type_Rebroussement,LKP_SPEC,CODE_TYPE_INFRASTRUCTURE,STRING,,yes,,,1,,,,,1,,
,SpecLkp_Type_Rebroussement,LKP_SPEC,LIBELLE_TYPE_REBROUSSEMENT,STRING,,yes,,,1,,,,,25,,UNIQUE|yes
,SpecLkp_Type_Rebroussement,LKP_SPEC,DDV_TYPE_REBROUSSEMENT,DATE,,,,,1,,,,,,,
,SpecLkp_Type_Rebroussement,LKP_SPEC,DFV_TYPE_REBROUSSEMENT,DATE,,,,,1,,,,,,,

,SpecLkp_Type_Infrastructure,LKP_SPEC,CODE_TYPE_INFRASTRUCTURE,STRING,yes,yes,,,1,,,,,1,,UNIQUE|yes
,SpecLkp_Type_Infrastructure,LKP_SPEC,LIBELLE_TYPE_INFRASTRUCTURE,STRING,,yes,,,1,,,,,25,,
,SpecLkp_Type_Infrastructure,LKP_SPEC,DDV_TYPE_INFRASTRUCTURE,DATE,,,,,1,,,,,,,
,SpecLkp_Type_Infrastructure,LKP_SPEC,DFV_TYPE_INFRASTRUCTURE,DATE,,,,,1,,,,,,,

,SpecCtg_Distance,PRIMARY_SPEC,PR_DEP,RELATIONSHIP,,yes,,,1,,,,,,,
,SpecCtg_Distance,PRIMARY_SPEC,PR_ARR,RELATIONSHIP,,yes,,,1,,,,,,,
,SpecCtg_Distance,PRIMARY_SPEC,DISTANCE,NUMBER,,yes,,,1,,,,,,,
,SpecCtg_Distance,PRIMARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,



,SpecCtg_Activite,PRIMARY_SPEC,CODE_ACTIVITE,STRING,yes,yes,,,1,,,,,2,,UNIQUE|yes,
,SpecCtg_Activite,PRIMARY_SPEC,LIBELLE_ACTIVITE,STRING,,yes,,,1,,,,,100,,UNIQUE|yes,
,SpecCtg_Activite,PRIMARY_SPEC,CODE_UG,STRING,,yes,,,0,,,,,6,,,
,SpecCtg_Activite,PRIMARY_SPEC,DDV_ACTIVITE,DATE,,,,,1,,,,,,,,
,SpecCtg_Activite,PRIMARY_SPEC,DFV_ACTIVITE,DATE,,,,,1,,,,,,,,
,SpecCtg_Activite,PRIMARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,,
,SpecCtg_Activite,PRIMARY_SPEC,ID_ACTIVITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes,
,SpecCtg_Activite,PRIMARY_SPEC,MAJ_ACTIVITE_REFV4,DATE,,,,,0,,,,,,,,

,SpecHier_RegroupementActivites,PRIMARY_SPEC,CODE_REGROUPEMENT_ACTIVITES,STRING,yes,yes,,,1,,,,,2,,UNIQUE|yes,
,SpecHier_RegroupementActivites,PRIMARY_SPEC,LIBELLE_REGROUPEMENT_ACTIVITES,STRING,,yes,,,1,,,,,100,,UNIQUE|yes,
,SpecHier_RegroupementActivites,PRIMARY_SPEC,MNEMONIQUE_REGROUPEMENT_ACTIVITES,STRING,,yes,,,0,,,,,3,,UNIQUE|yes
,SpecHier_RegroupementActivites,PRIMARY_SPEC,DDV_REGROUPEMENT_ACTIVITES,DATE,,,,,1,,,,,,,
,SpecHier_RegroupementActivites,PRIMARY_SPEC,DFV_REGROUPEMENT_ACTIVITES,DATE,,,,,1,,,,,,,

,SecSpec_SiteMaintenance,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_MA0077,STRING,,yes,,,1,,,,,3,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,LIBELLE_SITE_MAINTENANCE,STRING,,yes,,,1,,,,,100,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_TYPE_SITE_MAINTENANCE,LOOKUP_TABLE,,yes,,,1,,,,,8,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_TYPE_ETABLISSEMENT,STRING,,yes,,,0,,,,,8,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,LIBELLE_ETABLISSEMENT,STRING,,yes,,,0,,,,,35,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,ADRESSE,STRING,,,,,0,,,,,255,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,ADRESSE2,STRING,,,,,0,,,,,255,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_POSTAL,STRING,,,,,0,,,,,10,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,VILLE,STRING,,,,,0,,,,,255,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_TGV,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_TGV_VFE,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_AUTOMOTEUR,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_AUTOMOTEUR_VFE,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_AUTOMOTEUR_DTPRL,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ AUTOMOTEUR_TER,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ AUTOMOTEUR_CIC,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ AUTOMOTEUR_TN,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_LOCOMOTIVE,FLAG,,,,,1,,,,,
